PF10,PL10,PF01,PL01,PL11,PRG1,PF02,PL02,PL12,PRG2,PF03,PL03,PL13,PF04,PL04,PF05,PL05,PF06,PL06,PF07,PL07,PF08,PL08,PF09,PL09,PRGA,PTHA,PSTA,PLEB,PREB,PKAC,PACC,PRGC,PHED,RCHD,PGID,PHPD,PSPD,PRSD,PPOE,PBRE,PEYE,PLMG,PFSH,PLSH,PMSH,PRSH,PSSH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,PFGM,PGGM,HELM,PHAN,PJEN,PTEN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PFMP,PIMP,PJMP,PTYP,PCAR,PYER,PRGR,PKPR,PSTR,POVR,PAWR,PRGS,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,PHGT,PRGT,PWGT,PSLT,PGRT,PRST,PRGY,PLSY
0,0,40,40,0,0,5,21,0,0,9,14,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0,4,2219,6218,0,22,2,1,0,1,0,0,0,0,0,5,6,15,6,15,6,0,2,0,9,6,0,0,0,1,0,15,2,2,2,2,0,0,0,53,19,15,0,6,0,0,0,6,12,9,0,4,0,1,16,0,0,72,0,30,1,0,0,0,0
0,0,39,36,0,0,9,15,0,0,11,14,0,5,5,12,19,0,0,0,0,0,0,0,0,0,0,18,0,0,0,19,0,5,2164,6219,0,11,0,0,0,1,0,0,0,2,0,3,4,17,6,16,19,2,2,0,7,2,0,0,0,0,0,3,0,2,2,1,0,0,0,53,5,10,0,2,2,0,0,10,18,17,0,2,0,0,14,0,0,73,0,58,0,0,0,0,0
14,0,39,39,0,0,1,1,0,0,24,14,0,9,7,13,0,9,0,12,0,9,0,1,0,0,0,15,0,0,0,14,0,1,3173,6220,0,8,2,1,0,1,0,1,0,4,0,4,7,12,0,15,2,8,8,0,10,11,0,0,0,2,0,47,2,2,2,2,0,0,0,2,9,7,0,4,0,0,0,9,14,8,0,2,0,0,4,0,0,79,0,105,1,0,0,0,0
0,0,36,29,0,0,1,1,0,0,54,18,0,34,20,1,5,4,18,0,0,0,0,0,0,0,0,17,0,0,0,21,0,5,11533,6221,0,16,0,0,0,1,0,0,0,0,0,4,8,18,5,15,12,1,4,0,1,4,0,0,0,2,0,11,1,2,2,0,0,0,0,43,6,19,0,6,1,0,0,6,20,14,0,6,1,0,18,0,0,74,0,40,1,0,0,0,0
0,0,33,45,0,0,1,8,0,0,18,18,0,18,1,5,4,20,5,20,18,0,0,0,0,0,13,21,0,0,0,20,0,2,8281,6222,0,15,2,0,0,1,0,1,0,4,0,4,8,21,0,24,2,6,7,0,11,4,0,0,0,0,0,16,2,0,0,2,0,0,14,0,14,12,0,11,1,0,0,7,14,12,0,5,1,0,0,0,0,76,0,70,1,0,0,0,0
0,0,27,45,0,0,14,16,0,0,23,1,0,1,18,18,18,0,15,0,23,0,0,0,0,0,0,14,0,0,0,14,0,0,11614,6223,0,11,2,0,0,0,0,0,0,3,0,2,4,14,5,15,11,2,2,0,4,2,0,0,0,1,0,21,0,2,2,1,0,0,0,40,11,10,0,2,0,0,0,9,9,10,0,2,1,0,14,0,0,73,0,65,0,0,0,0,0
0,35,41,33,0,0,18,1,0,0,15,4,0,14,19,4,4,5,5,0,14,0,0,0,35,0,0,19,0,0,0,20,0,0,2120,6224,0,18,0,15,0,1,0,0,0,0,0,2,9,17,4,18,3,3,6,0,9,8,0,0,0,3,0,89,0,2,2,2,0,0,0,34,10,14,0,4,0,0,0,6,10,8,0,3,1,0,3,0,0,77,0,50,0,0,0,0,0
0,0,36,39,0,0,1,15,0,0,29,18,0,15,7,2,1,9,14,1,0,14,0,0,0,0,11,21,0,0,0,12,0,2,5954,6225,0,9,2,3,0,1,0,0,0,3,0,2,5,13,5,17,3,2,5,0,0,7,0,0,0,1,0,15,2,0,0,2,0,0,18,42,5,9,0,4,0,0,0,7,9,5,0,3,0,0,0,0,5,76,0,65,0,0,0,0,0
0,0,28,38,0,0,5,1,0,0,14,2,0,0,18,0,15,0,19,0,19,0,5,0,0,0,0,17,0,0,0,21,0,0,12820,6226,0,22,0,0,0,1,0,0,0,0,0,4,8,18,0,15,6,2,4,0,10,5,0,0,0,1,0,28,0,2,2,0,0,0,0,1,15,15,0,4,1,0,0,6,15,10,0,3,0,0,17,0,5,74,0,40,1,0,0,0,0
0,0,47,34,0,0,13,1,0,0,1,20,0,18,3,9,8,0,5,0,18,0,0,0,0,0,0,19,0,0,0,21,0,1,11625,6227,0,15,0,11,0,1,0,-1,0,-1,0,4,10,18,4,14,7,0,2,0,7,4,0,0,0,0,0,17,0,2,2,1,0,0,0,33,0,14,0,4,0,0,0,5,8,2,0,2,1,0,3,0,0,75,0,10,0,0,0,0,0
0,14,31,32,4,0,12,21,0,0,9,5,0,10,14,1,20,8,5,0,19,0,29,0,21,0,0,11,0,0,0,11,0,4,8034,6228,0,9,0,11,0,0,0,0,0,3,0,3,7,10,6,12,7,1,3,0,8,5,0,0,0,3,0,99,0,2,2,1,0,0,0,51,0,7,0,2,0,0,0,11,10,7,0,2,1,0,11,0,5,76,0,115,0,0,0,0,0
0,0,49,34,0,0,25,1,0,0,1,18,0,20,18,20,9,0,19,0,0,0,0,0,0,0,0,18,0,0,0,16,0,5,10799,6230,0,12,0,2,0,0,0,0,0,2,0,3,6,15,0,18,12,0,0,0,4,4,0,0,0,3,0,25,0,2,2,1,0,0,0,6,8,11,0,3,2,0,0,9,14,12,0,2,0,0,15,0,0,75,0,60,1,0,0,0,0
0,0,30,44,0,0,54,15,0,0,27,7,0,14,5,4,18,18,19,5,0,0,0,0,0,0,0,15,0,0,0,17,0,4,11816,6231,0,12,0,3,0,0,0,1,0,4,0,4,10,15,5,15,2,6,9,0,0,8,2,0,0,3,0,40,2,2,2,0,0,0,0,42,7,9,0,6,0,0,0,8,16,4,0,3,0,0,4,0,0,76,0,70,0,0,0,0,0
0,0,45,49,0,0,1,9,0,0,22,12,0,9,12,15,9,14,1,0,13,0,19,0,0,0,8,19,0,0,0,21,0,3,10827,6232,0,25,0,4,0,1,0,0,0,0,0,4,11,18,6,16,3,3,5,0,7,6,0,0,0,0,0,18,1,2,2,2,0,0,8,50,8,13,0,4,1,0,0,6,11,7,0,2,0,0,3,0,0,77,0,52,0,0,0,0,0
0,0,30,27,0,0,1,18,0,0,54,13,0,48,19,5,20,1,5,23,1,14,4,0,0,0,0,17,0,0,0,17,0,0,4433,6233,0,14,0,0,0,1,0,-1,0,-1,0,4,7,15,3,15,7,2,2,0,7,4,0,0,0,0,0,10,0,2,2,2,0,0,0,24,4,14,0,4,0,0,0,5,9,4,0,4,0,0,17,0,5,73,0,14,0,0,0,0,0
0,0,52,31,0,0,1,22,0,0,3,1,0,8,14,0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,29,0,1,10954,6234,0,24,0,7,0,0,0,0,0,0,0,4,8,25,6,18,5,3,3,0,4,13,0,0,0,3,0,6,2,2,2,1,0,0,0,54,7,14,0,11,1,0,0,10,19,15,0,1,0,0,1,0,0,71,0,52,0,0,0,0,0
0,0,39,29,0,0,1,15,0,0,18,22,0,22,9,9,14,14,7,0,20,0,15,0,14,0,0,18,0,0,0,20,0,2,10899,6235,0,24,0,2,0,0,0,-1,0,-1,0,4,7,18,5,14,4,3,3,0,7,3,0,0,0,1,0,37,1,2,2,0,0,0,0,43,6,14,0,4,0,0,2,3,10,4,0,5,1,0,16,0,0,71,0,20,1,0,0,0,0
0,0,28,29,0,0,12,15,0,0,1,14,0,9,23,18,18,0,9,0,7,0,8,0,20,0,0,19,0,0,0,22,0,2,10846,6236,0,21,2,1,0,1,0,-1,0,-1,0,4,14,19,6,15,3,2,3,0,7,6,0,0,0,1,0,22,1,2,2,1,0,0,0,49,20,15,0,8,1,0,0,4,14,10,0,4,0,0,3,0,0,71,0,20,0,0,0,0,0
0,0,45,28,0,0,8,1,0,0,1,14,0,4,11,18,19,1,0,3,0,8,0,0,0,0,0,14,0,0,0,16,0,2,10954,6237,0,17,0,15,0,1,0,1,0,2,0,2,9,15,6,17,11,4,4,0,2,9,0,0,0,3,0,19,0,2,2,1,0,0,0,49,5,10,0,7,0,0,0,9,8,6,0,4,0,0,14,0,0,73,0,90,0,0,0,0,0
0,0,30,30,0,0,5,1,0,0,18,22,0,9,9,21,19,19,0,0,0,0,0,0,0,0,0,19,0,0,0,26,0,0,4442,6238,0,26,0,12,0,0,0,-1,0,-1,0,4,13,23,5,15,2,2,2,0,4,3,0,0,0,1,0,12,2,2,2,1,0,0,0,41,10,14,0,6,3,0,0,4,14,12,0,6,1,0,3,0,0,69,0,8,0,0,0,0,0
0,0,36,32,0,0,15,15,0,0,19,19,0,8,20,0,5,0,18,0,0,0,0,0,0,0,0,17,0,0,0,20,0,4,4438,6239,0,23,0,5,0,1,0,-1,0,-1,0,4,6,17,3,15,9,0,0,0,8,2,2,0,0,1,0,15,0,2,2,2,0,0,0,31,8,14,0,2,2,0,0,6,14,9,0,3,0,0,18,0,0,74,0,25,0,0,0,0,0
0,0,41,39,0,0,3,1,0,0,8,20,0,1,8,21,9,14,19,0,0,0,0,0,0,0,1,11,0,0,1,14,0,0,10897,6240,0,10,2,2,0,0,0,1,0,3,0,3,6,14,6,12,17,4,3,0,10,2,0,0,0,0,0,32,0,2,2,1,0,0,1,49,12,9,0,1,2,0,4,14,23,14,0,4,0,1,10,0,0,77,0,97,1,0,0,0,0
0,0,37,46,0,0,5,21,0,0,14,18,0,14,14,25,9,0,5,0,18,0,0,0,0,0,3,11,0,0,2,13,0,2,2113,6241,0,6,2,0,0,1,0,2,0,4,0,1,3,12,6,12,14,2,2,0,10,2,0,0,0,1,0,12,0,2,2,1,0,0,2,52,9,8,0,2,3,0,2,19,19,14,0,1,0,0,12,0,0,76,0,125,1,0,0,0,0
0,0,29,49,0,0,1,1,0,0,18,18,0,20,5,5,0,18,0,0,0,0,0,0,0,0,2,15,0,0,0,11,0,5,10931,6242,0,8,2,0,0,0,0,0,0,1,0,1,9,11,1,19,3,8,10,0,4,11,0,0,0,3,0,47,1,2,2,0,0,0,0,10,12,6,0,7,3,0,0,11,21,14,0,4,0,0,4,0,0,76,0,89,1,0,0,0,0
0,0,27,34,0,0,12,15,0,0,5,14,0,24,9,0,7,0,0,0,0,0,0,0,0,0,11,21,0,0,0,14,0,5,12819,6243,0,11,0,0,0,1,0,0,0,3,0,2,5,14,1,21,1,5,5,0,4,5,3,0,0,3,0,12,1,0,0,2,0,0,21,11,5,17,0,6,0,0,0,8,9,3,0,4,0,0,0,0,0,78,0,87,1,0,0,0,0
0,0,39,41,0,0,9,14,0,0,3,25,0,8,5,1,13,5,1,12,15,0,2,0,9,0,0,17,0,0,0,18,0,4,1203,6244,0,18,2,4,0,0,0,-1,0,-1,0,4,6,14,3,11,8,2,2,0,9,2,0,0,0,2,0,4,1,2,2,0,0,0,0,28,7,11,0,2,2,0,0,8,14,10,0,4,0,1,17,0,0,73,0,34,0,0,0,0,0
0,0,40,30,0,0,15,1,0,0,1,14,0,8,9,0,5,0,12,0,19,0,0,0,0,0,0,18,0,0,0,20,0,1,10870,6245,0,20,2,3,0,1,0,-1,0,-1,0,4,6,18,5,17,6,0,0,0,9,6,0,0,0,0,0,21,2,2,2,2,0,0,0,44,6,14,0,3,3,0,0,5,14,12,0,2,0,0,16,5,0,72,0,34,0,0,0,0,0
0,0,36,33,0,0,1,9,0,0,25,16,0,8,19,22,15,9,14,15,0,14,0,0,0,0,0,18,0,0,0,12,0,4,10954,6246,0,8,0,0,0,0,0,0,0,0,0,3,5,11,3,15,9,3,3,0,10,7,0,0,0,0,0,30,1,2,2,0,0,0,0,26,9,11,0,4,0,0,0,6,6,6,0,5,0,0,15,0,0,73,0,40,1,0,0,0,0
0,0,31,27,0,0,19,22,0,0,20,9,0,5,12,2,1,1,0,14,0,0,0,0,0,0,0,10,0,0,0,8,0,2,10902,6247,0,5,2,0,0,0,0,3,0,4,0,1,1,8,4,6,0,17,21,0,9,0,2,0,0,1,0,79,0,2,2,0,0,0,0,34,7,1,0,0,2,0,0,26,21,15,0,3,1,0,7,0,0,76,0,174,0,0,0,0,0
0,0,29,39,0,0,8,15,0,0,1,18,0,14,18,4,9,12,19,5,0,18,0,0,0,0,14,11,0,0,0,16,0,3,4382,6248,0,13,2,0,0,1,0,-1,0,-1,0,4,5,17,1,17,12,3,3,0,1,2,0,0,0,3,0,14,2,0,0,0,0,0,16,12,15,9,0,6,0,0,0,3,11,5,0,5,0,0,0,0,5,71,0,15,0,0,0,0,0
0,0,29,28,0,0,15,5,0,0,18,20,0,5,8,25,12,0,5,0,25,0,0,0,0,0,2,12,0,0,2,11,0,2,10836,6249,0,4,0,5,0,0,0,2,0,4,0,1,2,11,5,12,15,2,2,0,10,2,0,0,0,2,0,94,0,2,2,2,0,0,2,46,8,8,0,2,3,0,2,21,17,11,0,5,0,0,12,0,0,74,0,140,0,0,0,0,0
0,0,28,28,0,0,18,18,0,0,1,15,0,14,23,14,14,15,0,14,0,0,0,0,0,0,0,10,0,0,0,8,0,2,10762,6250,0,2,2,0,0,1,0,3,0,4,0,1,5,8,0,6,0,13,14,0,3,9,0,0,0,1,0,75,1,2,2,2,0,0,0,5,10,3,0,5,1,0,0,22,10,4,0,6,0,0,7,0,0,77,0,170,0,0,0,0,0
0,0,36,45,0,0,55,16,0,0,30,9,0,55,5,0,12,0,13,0,1,0,14,0,0,0,2,19,0,0,0,23,0,3,5640,6251,0,23,2,1,0,1,0,-1,0,-1,0,4,14,20,6,16,3,3,3,0,2,5,0,0,0,1,0,10,1,2,2,2,0,0,2,54,4,15,0,6,3,0,0,5,14,14,0,1,1,0,3,0,0,69,0,13,1,0,0,0,0
0,0,38,49,0,0,1,1,0,0,14,20,0,4,19,25,15,14,14,0,0,0,0,0,0,0,0,11,0,0,0,15,0,3,10936,6252,0,11,0,9,0,1,0,0,0,3,0,2,2,14,6,11,12,2,5,0,0,4,0,0,0,3,0,10,0,2,2,2,0,0,0,52,12,9,0,0,0,0,0,11,14,4,0,1,0,0,11,0,0,75,0,82,0,0,0,0,0
0,0,40,28,0,0,15,15,0,0,1,12,0,8,20,0,9,0,3,0,15,0,6,0,6,0,0,10,0,0,0,10,0,3,3895,6253,0,3,0,1,0,0,0,2,0,3,0,2,2,9,0,3,2,14,14,0,1,6,0,0,0,2,0,66,1,2,2,2,0,0,0,6,5,2,0,4,0,0,0,18,10,3,0,5,0,0,8,0,0,77,0,127,0,0,0,0,0
0,0,29,39,0,0,15,3,0,0,25,39,0,0,9,0,12,0,12,0,15,0,14,0,0,0,7,10,0,0,0,10,0,4,10874,6254,0,4,2,0,0,0,0,2,0,4,0,0,6,10,0,6,2,17,16,0,9,6,0,0,0,2,0,69,1,2,2,1,0,0,2,3,10,4,0,2,3,0,0,21,18,15,0,1,0,0,8,0,0,76,0,140,0,0,0,0,0
3,0,38,48,0,0,1,1,0,0,54,14,0,37,0,5,52,14,1,4,14,18,4,9,20,0,2,17,0,0,2,18,0,2,10795,6255,0,16,2,4,0,0,0,0,0,2,0,3,7,15,5,19,11,2,2,0,4,8,4,0,0,1,0,20,2,2,2,2,0,0,2,44,6,15,0,5,3,0,2,9,21,19,0,2,0,0,18,0,0,73,0,45,0,0,0,0,0
0,0,37,29,0,0,8,15,0,0,1,12,0,18,5,9,13,0,1,0,14,0,0,0,0,0,2,11,0,0,0,15,0,1,4407,6256,0,11,0,0,0,0,0,0,0,3,0,2,6,14,6,10,14,6,3,0,1,6,4,0,0,0,0,11,0,2,2,0,0,0,2,48,6,11,0,4,1,0,0,10,18,12,0,4,0,1,11,0,0,74,0,64,0,0,0,0,0
0,0,41,31,0,0,2,26,0,0,9,5,0,14,0,14,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,2,10550,6257,0,5,2,0,0,0,0,3,0,3,0,-1,0,12,6,6,3,19,18,0,8,0,0,0,0,3,0,55,1,2,2,2,0,0,0,51,9,2,0,0,3,0,0,27,19,14,0,2,0,0,5,0,0,80,0,174,1,0,0,0,0
0,0,30,30,0,0,15,9,0,0,13,14,0,9,21,14,14,9,26,3,9,0,15,0,0,0,1,15,0,0,0,13,0,5,8704,6258,0,11,2,2,0,1,0,1,0,2,0,2,8,12,1,16,3,8,9,0,3,6,0,0,0,2,0,84,2,2,2,1,0,0,2,14,9,9,0,8,1,0,0,9,15,8,0,3,1,0,4,0,0,76,0,75,0,0,0,0,0
0,0,36,34,0,0,1,15,0,0,13,4,0,15,7,9,5,0,0,0,0,0,0,0,0,0,1,18,0,0,0,15,0,5,8331,6259,0,15,2,7,0,0,0,0,0,3,0,2,7,14,5,18,12,0,0,0,8,2,0,0,0,3,0,6,0,2,2,2,0,0,2,42,9,11,0,4,1,0,0,9,12,6,0,2,0,1,15,0,0,74,0,63,1,0,0,0,0
0,0,36,45,0,0,15,1,0,0,18,14,0,4,4,25,25,0,0,0,0,0,0,0,0,0,3,9,0,0,22,13,0,1,10802,6260,0,10,0,0,0,0,0,0,0,3,0,2,0,13,0,8,2,0,0,0,9,0,0,0,0,3,0,31,2,0,0,1,0,0,4,1,8,0,0,0,2,0,22,5,22,12,0,5,0,0,20,0,5,75,0,56,0,0,0,0,0
0,0,39,40,0,0,9,9,0,0,3,3,0,8,8,1,15,5,12,12,1,0,0,0,0,0,0,10,0,0,0,10,0,4,10971,6261,0,2,2,8,0,0,0,3,0,4,0,0,0,8,5,5,1,14,15,0,9,2,4,0,0,3,0,68,1,2,2,2,0,0,0,40,8,0,0,0,0,0,0,21,10,4,0,4,0,0,9,0,0,76,0,148,0,0,0,0,0
0,0,45,36,0,0,1,1,0,0,13,3,0,0,11,0,19,0,15,0,14,0,0,0,0,0,12,21,0,0,0,18,0,0,3079,6262,0,15,0,0,0,1,0,-1,0,-1,0,4,6,19,6,16,6,5,4,0,0,2,0,0,0,0,0,16,2,0,0,2,0,0,18,49,13,5,0,6,0,0,0,4,10,4,0,3,0,0,0,0,0,71,0,25,1,0,0,0,0
0,0,27,29,0,0,2,1,0,0,18,13,0,1,1,8,18,1,1,13,0,0,0,0,0,0,2,18,0,0,0,21,0,1,2378,6263,0,15,0,0,0,0,0,0,0,0,0,3,8,19,6,15,6,2,2,0,3,5,3,0,0,2,0,14,1,2,2,2,0,0,5,51,11,14,0,3,1,0,0,4,11,6,0,6,1,0,16,0,5,72,0,26,0,0,0,0,0
0,0,46,29,0,0,5,15,0,0,18,15,0,18,16,5,5,12,18,12,0,0,0,0,0,0,0,11,0,0,0,12,0,1,10944,6264,0,5,2,14,0,1,0,2,0,3,0,1,5,11,6,11,16,2,3,0,7,4,2,0,0,2,0,95,0,2,2,1,0,0,0,51,12,8,0,3,2,0,0,17,21,18,0,5,1,0,12,0,0,74,0,123,1,0,0,0,0
0,0,31,30,0,0,13,5,0,0,1,13,0,18,5,9,18,0,3,0,1,0,4,0,15,0,0,19,0,0,0,22,0,0,1120,6265,0,19,2,0,0,1,0,0,0,1,0,1,9,18,5,22,1,6,6,0,3,11,0,0,0,2,0,3,1,2,2,0,0,0,0,45,12,14,0,11,3,0,0,10,14,12,0,0,0,0,1,0,0,71,0,47,0,0,0,0,0
0,0,37,39,0,0,5,9,0,0,14,12,0,4,12,18,5,5,18,0,0,0,0,0,0,0,0,19,0,0,0,21,0,5,10781,6266,0,19,0,1,0,0,0,0,0,3,0,2,5,17,5,21,0,3,1,0,10,12,4,0,0,1,0,33,1,2,2,0,0,0,0,41,10,8,0,11,1,0,0,10,12,8,0,1,0,0,1,0,0,72,0,54,0,0,0,0,0
0,0,37,45,0,0,5,20,0,0,5,5,0,54,23,25,1,15,18,14,20,0,0,0,0,0,0,18,0,0,0,25,0,0,10954,6267,0,18,0,2,0,1,0,-1,0,-1,0,4,8,23,5,15,3,3,2,0,7,6,0,0,0,1,0,2,0,2,2,0,0,0,0,46,9,14,0,4,2,0,0,4,12,8,0,4,1,0,16,0,0,71,0,20,1,0,0,0,0
0,0,33,31,0,0,5,12,0,0,15,12,0,18,9,7,19,5,0,0,35,0,35,0,35,0,4,11,0,0,0,11,0,3,2051,6268,0,4,2,8,0,0,0,2,0,5,0,3,4,11,5,12,14,2,0,0,4,3,0,0,0,0,1,93,0,2,2,0,0,0,5,41,9,3,0,4,3,0,0,19,16,12,0,1,0,0,12,0,0,74,0,135,0,0,0,0,0
0,12,52,39,9,0,1,1,0,0,3,18,0,8,3,0,8,0,5,0,19,0,5,0,12,0,2,18,0,0,2,14,0,5,9039,6269,0,17,2,8,0,0,0,0,0,1,0,1,2,14,1,17,9,4,4,0,7,2,0,0,0,1,0,34,0,2,2,0,0,0,2,12,8,2,0,2,1,0,2,8,11,8,0,3,0,0,15,0,0,74,0,49,0,0,0,0,0
0,0,33,37,0,0,18,5,0,0,9,12,0,6,12,6,0,9,0,14,0,0,0,0,0,0,4,9,0,0,15,4,0,4,10902,6270,0,6,0,0,0,0,0,0,0,0,0,2,0,4,0,6,0,0,0,0,9,0,0,0,0,1,0,39,0,0,0,1,0,0,3,1,7,0,0,0,1,0,24,3,11,4,0,6,0,0,19,0,0,72,0,32,0,0,0,0,0
0,0,33,34,0,0,1,1,0,0,18,25,0,18,5,5,19,20,0,20,0,0,0,0,0,0,0,10,0,0,0,11,0,3,10867,6271,0,3,2,4,0,0,0,2,0,4,0,2,2,11,0,4,6,16,19,0,8,3,2,0,0,2,0,76,1,2,2,1,0,0,0,0,8,3,0,2,0,0,0,18,14,6,0,6,0,0,8,0,0,77,0,137,0,0,0,0,0
0,0,45,39,0,0,15,9,0,0,14,19,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,1,1102,6272,0,4,2,0,0,0,0,3,0,5,0,3,0,7,3,11,19,6,7,0,10,5,2,0,0,3,0,99,1,2,2,0,0,0,0,29,12,3,0,0,2,0,0,23,16,8,0,6,0,0,12,0,0,74,0,152,0,0,0,0,0
0,0,29,29,0,0,55,5,0,0,36,1,0,55,19,0,1,0,18,0,0,0,35,0,35,0,0,18,0,0,0,22,0,2,4413,6273,0,21,2,2,0,0,0,-1,0,-1,0,4,7,20,5,14,7,1,1,0,11,3,1,0,0,1,0,9,1,2,2,2,0,0,0,42,11,13,0,4,1,0,0,5,14,12,0,2,1,1,16,0,5,71,0,5,0,0,0,0,0
0,19,46,34,15,0,18,55,0,0,5,53,0,54,46,48,15,9,13,21,12,19,9,0,14,0,8,18,0,0,0,22,0,5,10934,6274,0,27,0,1,0,1,0,-1,0,-1,0,4,9,20,6,14,17,0,0,0,7,6,0,0,0,0,0,1,2,2,2,0,0,0,8,51,10,14,0,4,2,0,0,4,24,19,0,3,0,0,16,0,0,69,0,17,0,0,0,0,0
0,0,30,34,0,0,25,15,0,0,12,18,0,1,20,14,15,0,14,0,0,0,0,0,0,0,2,11,0,0,2,14,0,4,10905,6275,0,11,0,0,0,1,0,1,0,3,0,2,6,14,6,12,12,2,2,0,4,3,0,0,0,1,0,98,0,2,2,1,0,0,2,52,6,10,0,2,3,0,2,12,16,11,0,5,0,0,11,5,5,76,0,84,0,0,0,0,0
0,0,46,29,0,0,55,1,0,0,36,18,0,55,20,0,5,0,18,0,0,0,0,0,0,0,0,17,0,0,0,22,0,1,10550,6276,0,23,0,2,0,0,0,0,0,0,0,5,6,19,4,18,9,0,0,0,8,4,2,0,0,2,0,7,0,2,2,1,0,0,0,34,6,14,0,4,3,0,0,8,17,12,0,2,0,0,18,0,5,71,0,30,0,0,0,0,0
0,0,36,38,0,0,1,15,0,0,19,20,0,16,20,5,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,11,0,5,10757,6277,0,5,0,0,0,1,0,1,0,4,0,4,8,10,0,16,0,9,10,0,1,9,0,0,0,0,0,86,2,2,2,1,0,0,0,7,11,4,0,6,0,0,0,10,13,4,0,4,0,0,4,0,0,77,0,94,0,0,0,0,0
0,0,43,36,0,0,21,15,0,0,5,8,0,14,14,20,19,9,20,14,15,0,14,0,0,0,0,19,0,0,0,23,0,0,10851,6278,0,25,0,0,0,1,0,0,0,0,0,4,21,20,6,15,3,2,3,0,10,5,0,0,0,1,0,1,0,2,2,1,0,0,0,51,8,22,0,8,1,0,0,6,21,19,0,3,0,0,3,0,0,76,0,41,1,0,0,0,0
0,0,27,29,0,0,14,15,0,0,4,11,0,18,5,5,18,23,0,0,0,0,0,0,0,0,2,10,0,0,2,4,0,5,10954,6279,0,4,2,0,0,1,0,3,0,3,0,-1,4,4,4,6,5,15,18,0,3,2,4,0,0,0,0,74,1,2,2,1,0,0,2,37,9,4,0,3,1,0,2,26,14,12,0,3,0,0,9,5,0,79,0,166,0,0,0,0,0
0,0,29,39,0,0,8,21,0,0,18,18,0,9,18,19,1,0,25,0,0,0,0,0,0,0,4,11,0,0,0,15,0,2,10963,6280,0,10,0,0,0,1,0,1,0,4,0,4,4,14,6,11,14,4,5,0,11,4,4,0,0,3,0,41,0,2,2,0,0,0,4,50,7,8,0,3,0,0,0,11,16,6,0,1,0,0,10,0,0,75,0,85,0,0,0,0,0
0,0,30,29,0,0,15,15,0,0,14,12,0,1,12,22,9,1,14,14,19,14,0,0,0,0,1,15,0,0,2,19,0,5,10855,6281,0,15,2,1,0,0,0,0,0,0,0,4,5,17,6,15,8,4,4,0,0,4,0,0,0,3,0,3,2,2,2,1,0,0,2,49,9,14,0,2,1,0,2,7,11,10,0,6,0,0,16,0,0,71,0,26,0,0,0,0,0
0,0,28,29,0,0,18,15,0,0,1,12,0,14,5,4,13,15,1,14,14,0,0,0,0,0,0,10,0,0,0,8,0,1,10911,6282,0,2,0,11,0,0,0,3,0,4,0,2,2,8,3,6,6,17,15,0,8,0,0,0,0,0,0,77,1,2,2,2,0,0,0,24,8,3,0,2,2,0,0,21,14,9,0,5,0,0,6,0,0,78,0,157,1,0,0,0,0
0,0,39,49,0,0,1,9,0,0,18,12,0,3,12,21,9,19,1,0,13,0,19,0,0,0,0,10,0,0,0,8,0,1,10765,6283,0,3,2,0,0,0,0,2,0,4,0,0,2,8,4,5,0,12,14,0,10,4,0,0,0,1,0,71,1,2,2,1,0,0,0,38,8,4,0,4,1,0,1,20,10,8,0,5,0,0,5,0,0,78,0,154,0,0,0,0,0
0,0,39,30,0,0,1,21,0,0,24,7,0,0,7,0,1,0,14,0,0,0,0,0,0,0,17,21,0,0,0,18,0,5,3652,6284,0,16,0,11,0,1,0,0,0,0,0,4,4,19,0,20,0,1,0,0,9,5,2,0,0,3,0,15,1,0,0,2,0,0,18,6,18,10,0,8,2,0,0,10,21,15,0,5,0,0,0,0,0,74,0,54,0,0,0,0,0
0,0,36,38,0,0,15,1,0,0,8,14,0,14,26,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,2,11,0,5,10902,6285,0,3,2,4,0,1,0,3,0,4,0,2,2,11,0,6,3,14,15,0,7,6,0,0,0,3,0,53,0,2,2,0,0,0,2,0,8,2,0,2,1,0,2,21,14,10,0,5,0,0,6,0,5,75,0,151,0,0,0,0,0
0,0,46,28,0,0,1,1,0,0,25,18,0,5,2,0,5,0,18,0,0,0,0,0,0,0,6,19,0,0,0,26,0,5,10836,6286,0,22,0,0,0,0,0,0,0,0,0,3,14,23,5,14,4,3,3,0,11,6,0,0,0,1,0,4,1,2,2,2,0,0,8,43,13,15,0,6,3,0,0,5,15,14,0,5,0,0,3,0,0,69,0,25,0,0,0,0,0
